Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group)
2014,0,4,0,16.5
2014,0,4,7,27.6
2014,0,4,13,39.4
2014,1,4,0,21.0
2014,1,4,7,29.2
2014,1,4,13,37.8
2014,2,4,0,17.0
2014,2,4,7,20.2
2014,2,4,13,25.7
2014,3,4,0,25.9
2014,3,4,7,28.6
2014,3,4,13,42.8
2014,4,4,0,13.0
2014,4,4,7,16.8
2014,4,4,13,17.9
2014,5,4,0,17.5
2014,5,4,7,23.9
2014,5,4,13,30.1
2014,6,4,0,18.1
2014,6,4,7,22.1
2014,6,4,13,29.0
2014,7,4,0,20.5
2014,7,4,7,25.5
2014,7,4,13,40.4
2014,8,4,0,15.3
2014,8,4,7,24.9
2014,8,4,13,41.3
2014,9,4,0,18.2
2014,9,4,7,21.4
2014,9,4,13,26.4
2014,10,4,0,17.0
2014,10,4,7,19.7
2014,10,4,13,33.5
2014,11,4,0,12.6
2014,11,4,7,18.0
2014,11,4,13,29.6
2014,12,4,0,15.3
2014,12,4,7,22.4
2014,12,4,13,27.6
2014,13,4,0,16.5
2014,13,4,7,22.2
2014,13,4,13,25.7
2014,14,4,0,21.5
2014,14,4,7,29.7
2014,14,4,13,42.0
2014,15,4,0,17.2
2014,15,4,7,26.1
2014,15,4,13,33.6
2014,16,4,0,15.8
2014,16,4,7,26.3
2014,16,4,13,34.5
2014,17,4,0,23.5
2014,17,4,7,32.8
2014,17,4,13,42.1
2014,18,4,0,25.1
2014,18,4,7,27.7
2014,18,4,13,37.3
2014,19,4,0,16.8
2014,19,4,7,27.6
2014,19,4,13,33.4
2014,20,4,0,18.3
2014,20,4,7,19.2
2014,20,4,13,28.5
2014,21,4,0,16.9
2014,21,4,7,23.0
2014,21,4,13,31.2
2014,22,4,0,21.3
2014,22,4,7,26.7
2014,22,4,13,41.1
2014,23,4,0,16.9
2014,23,4,7,22.6
2014,23,4,13,32.0
2014,24,4,0,20.1
2014,24,4,7,25.2
2014,24,4,13,34.1
2014,25,4,0,21.6
2014,25,4,7,26.8
2014,25,4,13,39.1
2014,26,4,0,17.5
2014,26,4,7,27.5
2014,26,4,13,39.8
2014,27,4,0,18.7
2014,27,4,7,23.6
2014,27,4,13,31.6
2014,28,4,0,18.2
2014,28,4,7,21.5
2014,28,4,13,31.3
2014,29,4,0,15.9
2014,29,4,7,29.8
2014,29,4,13,44.7
2014,30,4,0,15.5
2014,30,4,7,19.9
2014,30,4,13,23.9
2014,31,4,0,19.9
2014,31,4,7,25.1
2014,31,4,13,24.7
2014,32,4,0,15.6
2014,32,4,7,18.7
2014,32,4,13,20.5
2014,33,4,0,20.7
2014,33,4,7,25.2
2014,33,4,13,31.3
2014,34,4,0,19.4
2014,34,4,7,24.7
2014,34,4,13,34.9
2014,35,4,0,22.2
2014,35,4,7,28.1
2014,35,4,13,40.6
2014,36,4,0,19.2
2014,36,4,7,27.9
2014,36,4,13,36.6
2014,37,4,0,18.7
2014,37,4,7,23.2
2014,37,4,13,32.1
2014,38,4,0,20.5
2014,38,4,7,28.0
2014,38,4,13,36.2
2014,39,4,0,18.9
2014,39,4,7,19.4
2014,39,4,13,27.4
2014,40,4,0,19.6
2014,40,4,7,28.4
2014,40,4,13,36.5
2014,41,4,0,16.1
2014,41,4,7,26.4
2014,41,4,13,36.5
2014,42,4,0,20.1
2014,42,4,7,31.4
2014,42,4,13,38.2
2014,43,4,0,14.2
2014,43,4,7,19.3
2014,43,4,13,16.9
2014,44,4,0,8.8
2014,44,4,7,14.4
2014,44,4,13,20.2
2014,45,4,0,14.6
2014,45,4,7,25.2
2014,45,4,13,35.9
2014,46,4,0,21.0
2014,46,4,7,26.7
2014,46,4,13,38.9
2014,47,4,0,18.4
2014,47,4,7,20.5
2014,47,4,13,37.7
2014,48,4,0,22.6
2014,48,4,7,32.2
2014,48,4,13,44.4
2014,49,4,0,19.1
2014,49,4,7,25.7
2014,49,4,13,33.5
2014,50,4,0,17.3
2014,50,4,7,27.0
2014,50,4,13,39.2
2015,0,4,0,20.4
2015,0,4,7,25.9
2015,0,4,13,31.5
2015,1,4,0,21.0
2015,1,4,7,28.2
2015,1,4,13,43.1
2015,2,4,0,14.1
2015,2,4,7,20.3
2015,2,4,13,20.4
2015,3,4,0,16.4
2015,3,4,7,33.2
2015,3,4,13,42.3
2015,4,4,0,13.7
2015,4,4,7,14.3
2015,4,4,13,17.1
2015,5,4,0,19.4
2015,5,4,7,23.3
2015,5,4,13,31.5
2015,6,4,0,13.5
2015,6,4,7,21.3
2015,6,4,13,25.3
2015,7,4,0,18.6
2015,7,4,7,22.0
2015,7,4,13,32.1
2015,8,4,7,26.7
2015,8,4,13,28.8
2015,9,4,0,15.7
2015,9,4,7,19.2
2015,9,4,13,27.8
2015,10,4,0,19.2
2015,10,4,7,22.8
2015,10,4,13,32.5
2015,11,4,0,15.3
2015,11,4,7,19.2
2015,11,4,13,22.8
2015,12,4,0,15.3
2015,12,4,7,18.5
2015,12,4,13,27.9
2015,13,4,0,15.1
2015,13,4,7,18.5
2015,13,4,13,25.4
2015,14,4,0,21.0
2015,14,4,7,27.5
2015,14,4,13,35.3
2015,15,4,0,21.6
2015,15,4,7,24.9
2015,15,4,13,32.1
2015,16,4,0,19.0
2015,16,4,7,25.6
2015,16,4,13,31.3
2015,17,4,0,26.8
2015,17,4,7,34.3
2015,17,4,13,44.9
2015,18,4,0,20.1
2015,18,4,7,26.7
2015,18,4,13,34.6
2015,19,4,0,19.3
2015,19,4,7,27.8
2015,19,4,13,38.6
2015,20,4,0,14.9
2015,20,4,7,20.5
2015,20,4,13,34.6
2015,21,4,0,18.6
2015,21,4,7,20.4
2015,21,4,13,24.4
2015,22,4,0,21.8
2015,22,4,7,30.5
2015,22,4,13,34.4
2015,23,4,0,18.8
2015,23,4,7,24.3
2015,23,4,13,30.7
2015,24,4,0,21.6
2015,24,4,7,28.2
2015,24,4,13,31.5
2015,25,4,0,21.3
2015,25,4,7,33.4
2015,25,4,13,40.7
2015,26,4,0,18.2
2015,26,4,7,25.5
2015,26,4,13,42.1
2015,27,4,0,18.8
2015,27,4,7,23.4
2015,27,4,13,33.5
2015,28,4,0,16.4
2015,28,4,7,26.2
2015,28,4,13,31.2
2015,29,4,0,19.3
2015,29,4,7,23.7
2015,29,4,13,40.2
2015,30,4,0,16.5
2015,30,4,7,17.2
2015,30,4,13,22.4
2015,31,4,0,15.8
2015,31,4,7,21.9
2015,31,4,13,24.7
2015,32,4,0,19.0
2015,32,4,7,20.0
2015,32,4,13,23.7
2015,33,4,0,19.5
2015,33,4,7,24.5
2015,33,4,13,32.0
2015,34,4,0,20.3
2015,34,4,7,25.8
2015,34,4,13,31.8
2015,35,4,0,22.5
2015,35,4,7,30.0
2015,35,4,13,38.6
2015,36,4,0,17.6
2015,36,4,7,27.7
2015,36,4,13,38.5
2015,37,4,0,16.9
2015,37,4,7,23.3
2015,37,4,13,33.7
2015,38,4,0,18.9
2015,38,4,7,22.9
2015,38,4,13,34.5
2015,39,4,0,18.0
2015,39,4,7,20.2
2015,39,4,13,25.5
2015,40,4,0,18.3
2015,40,4,7,24.6
2015,40,4,13,33.4
2015,41,4,0,21.1
2015,41,4,7,28.9
2015,41,4,13,43.8
2015,42,4,0,17.1
2015,42,4,7,29.7
2015,42,4,13,33.5
2015,43,4,0,16.4
2015,43,4,7,20.2
2015,43,4,13,25.3
2015,44,4,0,10.8
2015,44,4,7,14.8
2015,44,4,13,17.1
2015,45,4,0,17.5
2015,45,4,7,25.5
2015,45,4,13,34.0
2015,46,4,0,18.1
2015,46,4,7,23.6
2015,46,4,13,31.6
2015,47,4,0,16.2
2015,47,4,7,21.8
2015,47,4,13,27.3
2015,48,4,0,22.8
2015,48,4,7,32.7
2015,48,4,13,42.5
2015,49,4,0,19.6
2015,49,4,7,23.9
2015,49,4,13,28.2
2015,50,4,0,21.9
2015,50,4,7,26.9
2015,50,4,13,28.6
2016,0,4,0,22.7
2016,0,4,7,27.3
2016,0,4,13,36.5
2016,1,4,0,18.1
2016,1,4,7,27.4
2016,1,4,13,39.9
2016,2,4,0,17.5
2016,2,4,7,16.7
2016,2,4,13,25.2
2016,3,4,0,22.7
2016,3,4,7,31.3
2016,3,4,13,35.0
2016,4,4,0,9.5
2016,4,4,7,13.6
2016,4,4,13,16.6
2016,5,4,0,19.0
2016,5,4,7,24.1
2016,5,4,13,28.7
2016,6,4,0,15.4
2016,6,4,7,21.2
2016,6,4,13,29.1
2016,7,4,0,18.6
2016,7,4,7,23.5
2016,7,4,13,33.3
2016,8,4,0,12.8
2016,8,4,7,20.1
2016,8,4,13,27.0
2016,9,4,0,15.9
2016,9,4,7,20.3
2016,9,4,13,26.6
2016,10,4,0,22.3
2016,10,4,7,20.8
2016,10,4,13,35.0
2016,11,4,0,12.6
2016,11,4,7,18.4
2016,11,4,13,24.0
2016,12,4,0,12.9
2016,12,4,7,23.0
2016,12,4,13,27.9
2016,13,4,0,20.1
2016,13,4,7,19.8
2016,13,4,13,24.3
2016,14,4,0,23.6
2016,14,4,7,29.1
2016,14,4,13,38.5
2016,15,4,0,20.9
2016,15,4,7,25.3
2016,15,4,13,33.0
2016,16,4,0,17.8
2016,16,4,7,23.5
2016,16,4,13,36.7
2016,17,4,0,23.8
2016,17,4,7,30.5
2016,17,4,13,45.1
2016,18,4,0,22.2
2016,18,4,7,27.4
2016,18,4,13,31.8
2016,19,4,0,22.1
2016,19,4,7,27.5
2016,19,4,13,38.6
2016,20,4,0,18.0
2016,20,4,7,20.1
2016,20,4,13,30.2
2016,21,4,0,14.1
2016,21,4,7,17.9
2016,21,4,13,24.2
2016,22,4,0,21.0
2016,22,4,7,28.9
2016,22,4,13,36.4
2016,23,4,0,19.4
2016,23,4,7,22.2
2016,23,4,13,34.0
2016,24,4,0,19.1
2016,24,4,7,25.2
2016,24,4,13,33.7
2016,25,4,0,23.2
2016,25,4,7,28.6
2016,25,4,13,44.8
2016,26,4,0,18.5
2016,26,4,7,26.8
2016,26,4,13,35.7
2016,27,4,0,17.7
2016,27,4,7,23.8
2016,27,4,13,31.4
2016,28,4,0,20.3
2016,28,4,7,22.5
2016,28,4,13,23.1
2016,29,4,0,20.9
2016,29,4,7,28.5
2016,29,4,13,43.3
2016,30,4,0,15.4
2016,30,4,7,18.5
2016,30,4,13,22.1
2016,31,4,0,17.4
2016,31,4,7,19.1
2016,31,4,13,27.6
2016,32,4,0,15.8
2016,32,4,7,18.1
2016,32,4,13,21.5
2016,33,4,0,19.2
2016,33,4,7,24.9
2016,33,4,13,33.3
2016,34,4,0,20.5
2016,34,4,7,28.5
2016,34,4,13,36.1
2016,35,4,0,24.8
2016,35,4,7,31.1
2016,35,4,13,42.3
2016,36,4,0,20.4
2016,36,4,7,26.1
2016,36,4,13,34.5
2016,37,4,0,16.5
2016,37,4,7,22.0
2016,37,4,13,36.9
2016,38,4,0,18.7
2016,38,4,7,26.0
2016,38,4,13,35.8
2016,39,4,0,16.9
2016,39,4,7,19.9
2016,39,4,13,22.8
2016,40,4,0,21.2
2016,40,4,7,26.7
2016,40,4,13,33.6
2016,41,4,0,17.3
2016,41,4,7,27.4
2016,41,4,13,32.7
2016,42,4,0,20.8
2016,42,4,7,28.5
2016,42,4,13,39.7
2016,43,4,0,16.4
2016,43,4,7,18.0
2016,43,4,13,18.2
2016,44,4,0,8.7
2016,44,4,7,14.9
2016,44,4,13,18.2
2016,45,4,0,19.4
2016,45,4,7,24.0
2016,45,4,13,34.8
2016,46,4,0,18.3
2016,46,4,7,22.6
2016,46,4,13,26.1
2016,47,4,0,16.7
2016,47,4,7,19.3
2016,47,4,13,25.4
2016,48,4,0,19.8
2016,48,4,7,31.3
2016,48,4,13,43.5
2016,49,4,0,15.7
2016,49,4,7,24.4
2016,49,4,13,36.0
2016,50,4,0,22.0
2016,50,4,7,24.4
2016,50,4,13,37.3
2017,0,4,0,19.2
2017,0,4,7,28.0
2017,0,4,13,39.5
2017,1,4,0,20.2
2017,1,4,7,26.5
2017,1,4,13,50.9
2017,2,4,0,16.5
2017,2,4,7,21.2
2017,2,4,13,28.6
2017,3,4,0,17.6
2017,3,4,7,28.9
2017,3,4,13,43.7
2017,4,4,0,14.1
2017,4,4,7,14.4
2017,4,4,13,15.5
2017,5,4,0,18.5
2017,5,4,7,23.9
2017,5,4,13,26.7
2017,6,4,0,15.2
2017,6,4,7,17.9
2017,6,4,13,25.7
2017,7,4,0,16.5
2017,7,4,7,23.4
2017,7,4,13,32.1
2017,8,4,0,11.6
2017,8,4,7,23.8
2017,8,4,13,34.8
2017,9,4,0,17.0
2017,9,4,7,21.2
2017,9,4,13,26.3
2017,10,4,0,20.5
2017,10,4,7,24.0
2017,10,4,13,27.6
2017,11,4,0,11.9
2017,11,4,7,16.1
2017,11,4,13,20.0
2017,12,4,0,11.9
2017,12,4,7,19.7
2017,12,4,13,25.7
2017,13,4,0,16.0
2017,13,4,7,21.1
2017,13,4,13,26.7
2017,14,4,0,22.7
2017,14,4,7,29.8
2017,14,4,13,35.7
2017,15,4,0,18.1
2017,15,4,7,25.8
2017,15,4,13,31.6
2017,16,4,0,18.0
2017,16,4,7,24.9
2017,16,4,13,34.5
2017,17,4,0,27.9
2017,17,4,7,29.7
2017,17,4,13,46.2
2017,18,4,0,21.5
2017,18,4,7,30.0
2017,18,4,13,35.0
2017,19,4,0,18.6
2017,19,4,7,23.6
2017,19,4,13,31.9
2017,20,4,0,15.5
2017,20,4,7,23.1
2017,20,4,13,27.3
2017,21,4,0,13.6
2017,21,4,7,21.6
2017,21,4,13,23.4
2017,22,4,0,22.4
2017,22,4,7,26.5
2017,22,4,13,37.7
2017,23,4,0,16.0
2017,23,4,7,22.7
2017,23,4,13,29.9
2017,24,4,0,20.1
2017,24,4,7,27.2
2017,24,4,13,32.1
2017,25,4,0,22.0
2017,25,4,7,28.0
2017,25,4,13,44.4
2017,26,4,0,14.5
2017,26,4,7,23.6
2017,26,4,13,38.9
2017,27,4,0,16.5
2017,27,4,7,21.4
2017,27,4,13,30.8
2017,28,4,0,16.1
2017,28,4,7,20.5
2017,28,4,13,37.9
2017,29,4,0,24.2
2017,29,4,7,21.8
2017,29,4,13,34.0
2017,30,4,0,20.5
2017,30,4,7,16.2
2017,30,4,13,24.2
2017,31,4,0,15.1
2017,31,4,7,21.6
2017,31,4,13,30.4
2017,32,4,0,16.7
2017,32,4,7,18.1
2017,32,4,13,21.2
2017,33,4,0,21.6
2017,33,4,7,23.3
2017,33,4,13,29.4
2017,34,4,0,16.3
2017,34,4,7,25.3
2017,34,4,13,33.3
2017,35,4,0,21.9
2017,35,4,7,29.6
2017,35,4,13,41.1
2017,36,4,0,22.2
2017,36,4,7,27.2
2017,36,4,13,33.0
2017,37,4,0,14.4
2017,37,4,7,22.5
2017,37,4,13,30.5
2017,38,4,0,21.3
2017,38,4,7,25.6
2017,38,4,13,31.3
2017,39,4,0,14.5
2017,39,4,7,21.4
2017,39,4,13,27.4
2017,40,4,0,17.5
2017,40,4,7,24.5
2017,40,4,13,33.8
2017,41,4,0,22.1
2017,41,4,7,25.1
2017,41,4,13,28.5
2017,42,4,0,20.4
2017,42,4,7,30.2
2017,42,4,13,46.9
2017,43,4,0,21.5
2017,43,4,7,18.4
2017,43,4,13,21.9
2017,44,4,0,11.2
2017,44,4,7,14.6
2017,44,4,13,18.2
2017,45,4,0,20.6
2017,45,4,7,23.9
2017,45,4,13,28.7
2017,46,4,0,19.0
2017,46,4,7,25.3
2017,46,4,13,28.4
2017,47,4,0,15.8
2017,47,4,7,18.9
2017,47,4,13,28.3
2017,48,4,0,20.5
2017,48,4,7,30.7
2017,48,4,13,44.6
2017,49,4,0,15.6
2017,49,4,7,23.7
2017,49,4,13,33.6
2017,50,4,0,18.1
2017,50,4,7,26.0
2017,50,4,13,31.5
2018,0,4,0,21.7
2018,0,4,7,24.2
2018,0,4,13,35.4
2018,1,4,0,19.4
2018,1,4,7,30.4
2018,1,4,13,53.3
2018,2,4,0,15.8
2018,2,4,7,18.5
2018,2,4,13,22.4
2018,3,4,0,23.9
2018,3,4,7,27.1
2018,3,4,13,40.6
2018,4,4,0,12.8
2018,4,4,7,13.5
2018,4,4,13,16.1
2018,5,4,0,14.9
2018,5,4,7,22.6
2018,5,4,13,27.6
2018,6,4,0,14.9
2018,6,4,7,19.5
2018,6,4,13,27.1
2018,7,4,0,19.3
2018,7,4,7,23.6
2018,7,4,13,31.5
2018,8,4,0,14.4
2018,8,4,7,22.9
2018,8,4,13,30.6
2018,9,4,0,16.0
2018,9,4,7,18.9
2018,9,4,13,21.1
2018,10,4,0,20.3
2018,10,4,7,21.3
2018,10,4,13,25.5
2018,11,4,0,15.6
2018,11,4,7,18.2
2018,11,4,13,27.3
2018,12,4,0,19.6
2018,12,4,7,17.7
2018,12,4,13,33.6
2018,13,4,0,13.9
2018,13,4,7,21.9
2018,13,4,13,25.2
2018,14,4,0,21.6
2018,14,4,7,28.1
2018,14,4,13,40.0
2018,15,4,0,17.9
2018,15,4,7,24.0
2018,15,4,13,31.0
2018,16,4,0,15.0
2018,16,4,7,26.2
2018,16,4,13,33.3
2018,17,4,0,23.0
2018,17,4,7,29.4
2018,17,4,13,43.7
2018,18,4,0,18.6
2018,18,4,7,24.1
2018,18,4,13,30.7
2018,19,4,0,19.2
2018,19,4,7,24.3
2018,19,4,13,35.3
2018,20,4,0,13.8
2018,20,4,7,19.1
2018,20,4,13,25.0
2018,21,4,0,17.1
2018,21,4,7,21.7
2018,21,4,13,26.8
2018,22,4,0,19.5
2018,22,4,7,27.3
2018,22,4,13,34.3
2018,23,4,0,19.0
2018,23,4,7,21.7
2018,23,4,13,25.7
2018,24,4,0,17.0
2018,24,4,7,27.1
2018,24,4,13,33.0
2018,25,4,0,17.2
2018,25,4,7,28.4
2018,25,4,13,38.3
2018,26,4,0,23.0
2018,26,4,7,25.7
2018,26,4,13,35.2
2018,27,4,0,17.0
2018,27,4,7,23.5
2018,27,4,13,29.3
2018,28,4,0,17.4
2018,28,4,7,21.7
2018,28,4,13,25.9
2018,29,4,0,20.7
2018,29,4,7,24.8
2018,29,4,13,39.8
2018,30,4,0,20.0
2018,30,4,7,19.8
2018,30,4,13,29.5
2018,31,4,0,14.0
2018,31,4,7,20.8
2018,31,4,13,24.2
2018,32,4,0,15.4
2018,32,4,7,18.9
2018,32,4,13,20.0
2018,33,4,0,20.3
2018,33,4,7,22.9
2018,33,4,13,34.4
2018,34,4,0,23.4
2018,34,4,7,28.2
2018,34,4,13,34.7
2018,35,4,0,20.9
2018,35,4,7,29.0
2018,35,4,13,38.8
2018,36,4,0,18.5
2018,36,4,7,28.6
2018,36,4,13,37.3
2018,37,4,0,18.4
2018,37,4,7,24.7
2018,37,4,13,28.6
2018,38,4,0,19.1
2018,38,4,7,23.1
2018,38,4,13,38.0
2018,39,4,0,19.6
2018,39,4,7,19.4
2018,39,4,13,28.4
2018,40,4,0,19.7
2018,40,4,7,25.1
2018,40,4,13,27.4
2018,41,4,0,19.1
2018,41,4,7,28.7
2018,41,4,13,34.4
2018,42,4,0,21.3
2018,42,4,7,28.3
2018,42,4,13,36.3
2018,43,4,0,16.4
2018,43,4,7,16.3
2018,43,4,13,23.5
2018,44,4,0,11.0
2018,44,4,7,15.8
2018,44,4,13,21.5
2018,45,4,0,14.6
2018,45,4,7,23.1
2018,45,4,13,23.8
2018,46,4,0,17.0
2018,46,4,7,23.3
2018,46,4,13,27.2
2018,47,4,0,13.6
2018,47,4,7,18.1
2018,47,4,13,28.6
2018,48,4,0,23.5
2018,48,4,7,30.8
2018,48,4,13,41.5
2018,49,4,0,20.5
2018,49,4,7,23.4
2018,49,4,13,28.2
2018,50,4,0,19.6
2018,50,4,7,27.4
2018,50,4,13,35.9
2019,0,4,0,18.8
2019,0,4,7,28.2
2019,0,4,13,33.1
2019,1,4,0,14.5
2019,1,4,7,26.0
2019,1,4,13,40.8
2019,2,4,0,14.7
2019,2,4,7,21.1
2019,2,4,13,30.9
2019,3,4,0,16.0
2019,3,4,7,27.2
2019,3,4,13,37.2
2019,4,4,0,8.5
2019,4,4,7,12.9
2019,4,4,13,15.2
2019,5,4,0,16.3
2019,5,4,7,20.6
2019,5,4,13,27.8
2019,6,4,0,14.9
2019,6,4,7,19.4
2019,6,4,13,28.9
2019,7,4,0,21.2
2019,7,4,7,22.0
2019,7,4,13,31.1
2019,8,4,0,14.8
2019,8,4,7,23.4
2019,8,4,13,29.2
2019,9,4,0,17.0
2019,9,4,7,20.0
2019,9,4,13,28.2
2019,10,4,0,18.3
2019,10,4,7,22.1
2019,10,4,13,27.6
2019,11,4,0,11.8
2019,11,4,7,16.1
2019,11,4,13,25.9
2019,12,4,0,16.8
2019,12,4,7,22.4
2019,12,4,13,24.2
2019,13,4,0,17.5
2019,13,4,7,19.2
2019,13,4,13,24.9
2019,14,4,0,23.3
2019,14,4,7,26.2
2019,14,4,13,34.2
2019,15,4,0,18.4
2019,15,4,7,23.9
2019,15,4,13,29.5
2019,16,4,0,15.8
2019,16,4,7,23.1
2019,16,4,13,38.7
2019,17,4,0,24.7
2019,17,4,7,30.6
2019,17,4,13,45.2
2019,18,4,0,18.9
2019,18,4,7,25.7
2019,18,4,13,41.1
2019,19,4,0,20.1
2019,19,4,7,26.8
2019,19,4,13,38.1
2019,20,4,0,20.1
2019,20,4,7,19.2
2019,20,4,13,25.4
2019,21,4,0,15.7
2019,21,4,7,18.1
2019,21,4,13,26.3
2019,22,4,0,20.8
2019,22,4,7,25.7
2019,22,4,13,38.1
2019,23,4,0,17.6
2019,23,4,7,23.1
2019,23,4,13,27.3
2019,24,4,0,18.0
2019,24,4,7,25.1
2019,24,4,13,31.3
2019,25,4,0,20.6
2019,25,4,7,26.4
2019,25,4,13,39.0
2019,26,4,0,16.4
2019,26,4,7,23.1
2019,26,4,13,32.9
2019,27,4,0,15.0
2019,27,4,7,20.1
2019,27,4,13,26.2
2019,28,4,0,18.0
2019,28,4,7,18.7
2019,28,4,13,30.1
2019,29,4,0,19.3
2019,29,4,7,28.0
2019,29,4,13,40.2
2019,31,4,0,14.9
2019,31,4,7,21.4
2019,31,4,13,21.9
2019,32,4,0,16.6
2019,32,4,7,16.8
2019,32,4,13,19.3
2019,33,4,0,15.3
2019,33,4,7,26.7
2019,33,4,13,32.0
2019,34,4,0,16.7
2019,34,4,7,23.2
2019,34,4,13,30.6
2019,35,4,0,21.5
2019,35,4,7,27.8
2019,35,4,13,37.2
2019,36,4,0,17.0
2019,36,4,7,26.5
2019,36,4,13,33.5
2019,37,4,0,16.8
2019,37,4,7,22.6
2019,37,4,13,29.5
2019,38,4,0,19.2
2019,38,4,7,27.9
2019,38,4,13,28.7
2019,39,4,0,14.1
2019,39,4,7,20.4
2019,39,4,13,28.1
2019,40,4,0,20.6
2019,40,4,7,24.1
2019,40,4,13,32.2
2019,41,4,0,24.3
2019,41,4,7,24.1
2019,41,4,13,36.1
2019,42,4,0,18.3
2019,42,4,7,30.5
2019,42,4,13,30.1
2019,43,4,0,12.9
2019,43,4,7,21.0
2019,43,4,13,22.0
2019,44,4,0,8.1
2019,44,4,7,12.9
2019,44,4,13,14.4
2019,45,4,0,17.3
2019,45,4,7,23.6
2019,45,4,13,28.2
2019,46,4,0,16.6
2019,46,4,7,21.3
2019,46,4,13,26.5
2019,47,4,0,12.9
2019,47,4,7,20.3
2019,47,4,13,34.2
2019,48,4,0,21.8
2019,48,4,7,31.1
2019,48,4,13,41.6
2019,49,4,0,18.3
2019,49,4,7,25.0
2019,49,4,13,30.8
2019,50,4,0,16.9
2019,50,4,7,27.0
2019,50,4,13,33.7
2020,0,4,0,18.9
2020,0,4,7,24.6
2020,0,4,13,35.9
2020,1,4,0,17.9
2020,1,4,7,24.3
2020,1,4,13,53.4
2020,2,4,0,14.5
2020,2,4,7,19.0
2020,2,4,13,26.5
2020,3,4,0,20.8
2020,3,4,7,28.4
2020,3,4,13,29.6
2020,4,4,0,8.4
2020,4,4,7,10.9
2020,4,4,13,15.1
2020,5,4,0,16.5
2020,5,4,7,20.8
2020,5,4,13,26.0
2020,6,4,0,17.2
2020,6,4,7,19.8
2020,6,4,13,28.4
2020,7,4,0,19.3
2020,7,4,7,26.6
2020,7,4,13,16.4
2020,8,4,0,6.3
2020,8,4,7,22.6
2020,8,4,13,21.6
2020,9,4,0,14.4
2020,9,4,7,20.5
2020,9,4,13,19.7
2020,10,4,0,18.9
2020,10,4,7,20.5
2020,10,4,13,31.4
2020,11,4,0,15.2
2020,11,4,7,18.2
2020,11,4,13,25.7
2020,12,4,0,15.8
2020,12,4,7,20.3
2020,12,4,13,29.0
2020,13,4,0,16.5
2020,13,4,7,19.0
2020,13,4,13,26.4
2020,14,4,0,22.2
2020,14,4,7,28.6
2020,14,4,13,34.3
2020,15,4,0,17.2
2020,15,4,7,23.6
2020,15,4,13,33.8
2020,16,4,0,19.7
2020,16,4,7,25.0
2020,16,4,13,36.1
2020,17,4,0,20.1
2020,17,4,7,31.3
2020,17,4,13,35.0
2020,18,4,0,20.2
2020,18,4,7,22.5
2020,18,4,13,30.2
2020,19,4,0,17.6
2020,19,4,7,24.2
2020,19,4,13,42.6
2020,20,4,0,15.6
2020,20,4,7,18.3
2020,20,4,13,23.6
2020,21,4,0,15.7
2020,21,4,7,19.0
2020,21,4,13,24.6
2020,22,4,0,20.9
2020,22,4,7,25.8
2020,22,4,13,37.0
2020,23,4,0,16.8
2020,23,4,7,22.0
2020,23,4,13,29.8
2020,24,4,0,14.4
2020,24,4,7,26.6
2020,24,4,13,34.6
2020,25,4,0,21.8
2020,25,4,7,28.1
2020,25,4,13,36.1
2020,26,4,0,17.0
2020,26,4,7,24.3
2020,26,4,13,35.0
2020,27,4,0,15.4
2020,27,4,7,20.2
2020,27,4,13,27.0
2020,28,4,0,11.5
2020,28,4,7,15.3
2020,28,4,13,33.9
2020,29,4,0,17.7
2020,29,4,7,23.9
2020,29,4,13,36.5
2020,30,4,0,12.8
2020,30,4,7,17.6
2020,30,4,13,18.6
2020,31,4,0,13.3
2020,31,4,7,22.6
2020,31,4,13,27.3
2020,32,4,0,15.2
2020,32,4,7,17.6
2020,32,4,13,20.7
2020,33,4,0,17.6
2020,33,4,7,23.7
2020,33,4,13,35.4
2020,34,4,0,13.5
2020,34,4,7,28.1
2020,34,4,13,31.2
2020,35,4,0,22.8
2020,35,4,7,27.1
2020,35,4,13,40.6
2020,36,4,0,20.6
2020,36,4,7,25.3
2020,36,4,13,33.1
2020,37,4,0,13.2
2020,37,4,7,19.4
2020,37,4,13,26.3
2020,38,4,0,15.8
2020,38,4,7,24.8
2020,38,4,13,32.1
2020,39,4,0,17.1
2020,39,4,7,21.1
2020,39,4,13,23.5
2020,40,4,0,19.7
2020,40,4,7,23.2
2020,40,4,13,34.0
2020,41,4,0,16.0
2020,41,4,7,32.5
2020,41,4,13,24.1
2020,42,4,0,19.2
2020,42,4,7,29.4
2020,42,4,13,36.0
2020,43,4,0,15.2
2020,43,4,7,17.3
2020,43,4,13,21.9
2020,44,4,0,8.1
2020,44,4,7,12.5
2020,44,4,13,21.1
2020,45,4,0,17.2
2020,45,4,7,20.1
2020,45,4,13,27.4
2020,46,4,0,15.4
2020,46,4,7,22.3
2020,46,4,13,25.3
2020,47,4,0,15.4
2020,47,4,7,19.7
2020,47,4,13,25.5
2020,48,4,0,22.3
2020,48,4,7,28.7
2020,48,4,13,41.8
2020,49,4,0,17.4
2020,49,4,7,27.0
2020,49,4,13,21.9
2020,50,4,0,16.8
2020,50,4,7,24.4
2020,50,4,13,33.9
2021,0,4,0,10.4
2021,0,4,7,18.5
2021,0,4,13,36.6
2021,1,4,0,10.4
2021,1,4,7,19.2
2021,1,4,13,41.2
